707,(주)와이앤제이코리아,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,인천광역시 서구 북항로 166 (원창동),개인,인천지사,126.629732,37.5071072
708,미래에셋증권 주식회사,콜센터 상담원(콜센터·고객센터·CS센터),시간제,시급,11000,서울특별시 중구 을지로5길 26 센터원빌딩 동관 27층 인사팀,중소,광주지역본부,126.9850954,37.5672787
709,의료법인진경의료재단,사무 보조원(일반사업체),계약직,월급,2010580,광주광역시 북구 서암대로 187  (신안동),중소,광주지역본부,126.9047524,35.168829
710,(주)메디칼현대기획,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,경기도 부천시 길주로411번길 28-17 (춘의동),중소,경기서부지사,126.7882164,37.5054263
711,한일원자력(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1166670,경기도 안양시 만안구 덕천로 45 3층 (안양동) 동양벤처스텔 301호,중소,경기서부지사,126.935748,37.3852539
712,(주)동원파츠,머시닝센터(MCT) 조작원,상용직,월급,2010580,경기도 시흥시 공단1대로80번길 140 (정왕동),중소,경기서부지사,126.7036296,37.3353748
713,상상인저축은행,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,14000,경기도 성남시 분당구 황새울로 358 (서현동),중소,경기서부지사,127.1243467,37.3870077
714,(주)엔젤위드,콜센터 상담원(콜센터·고객센터·CS센터),상용직,연봉,25000000,경기도 안산시 단원구 시화벤처로 575 주식회사 엔젤위드 (성곡동),중소,경기서부지사,126.738667,37.3061003
715,한국정보기술(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,월급,1200000,경기도 성남시 분당구 판교로 255 E동 1002호 (삼평동),개인,경기서부지사,127.1030415,37.4038294
716,사단법인 굿네이버스 인터내셔날,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,12000,경기도 안양시 만안구 만안로 161-1 (안양동),"협회,단체",경기서부지사,126.9271537,37.3961747
717,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1174000,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,충남지사,127.0269076,37.4966324
718,삼성생명,사무 보조원(일반사업체),계약직,월급,1174000,서울특별시 중구 세종대로 55 (태평로2가),대기업,충남지사,126.9749466,37.5616355
719,(주)삼천리모터스,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2286000,충청북도 청주시 흥덕구 가로수로754번길 15 (석소동),중소,충남지사,127.3830559,36.6198202
720,인성테크,플라스틱 사출성형기 조작원,상용직,시급,9620,충청남도 당진시 순성면 여술골길 53 인성테크,중소,충남지사,126.7619858,36.832455
721,씨앤티플러스(주),환경 미화원,상용직,월급,2010580,충청남도 아산시 탕정면 매곡로33번길 26 2층 ,중소,충남지사,127.078847,36.7923069
722,한국문화예술위원회,공공행정 사무원,계약직,월급,2020000,전라남도 나주시 빛가람로 640 한국문화예술위원회 (빛가람동),"공사,공공",전남지사,126.78181,35.020693
723,(의료법인)삼성의료재단강북삼성병원,기타 보건·의료 서비스 종사원,계약직,월급,2040000,서울특별시 종로구 새문안로 29 (평동),대기업,서울지역본부,126.96775,37.5684083
724,(주)현대그린푸드,주방 보조원(일반 음식점),계약직,시급,9620,경기도 용인시 수지구 문인로 30 현대그린푸드 (동천동),대기업,서울지역본부,127.1001523,37.3340066
725,쿠팡 주식회사,마케팅 전문가,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,127.0991124,37.5157873
726,쿠팡 주식회사,UX/UI 디자이너,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,127.0991124,37.5157873
727,쿠팡 주식회사,고객 상담원(인터넷·통신),계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,127.0991124,37.5157873
728,주식회사 알엠소프트,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,2190000,서울특별시 금천구 가산디지털1로 219 벽산디지털밸리 6차 607호,중소,서울동부지사,126.8789423,37.4845292
729,주식회사 알엠소프트,환경 미화원,계약직,월급,1400000,서울특별시 금천구 가산디지털1로 219 벽산디지털밸리 6차 607호,중소,서울동부지사,126.8789423,37.4845292
730,(주)선인,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,2010580,경상남도 밀양시 초동면 초동농공단지길 23-22 주식회사 선인,중소,경기동부지사,128.6578914,35.4206135
731,SK하이스텍(주),웹 디자이너,계약직,연봉,39000000,경기도 이천시 부발읍 경충대로 2091 하이닉스반도체 내 하이스텍,대기업,경기동부지사,127.4806853,37.2529797
732,관샘비에스(주),주차 관리·안내원,상용직,시급,9620,서울특별시 성동구 천호대로 384 용답동 케이타워 관리사무소 (용답동),중소,서울북부지사,127.0614775,37.561553
733,(주)효성조명,LED 부품·제품 조립·검사원,상용직,시급,9620,경기도 화성시 정남면 괘랑2길17번길 45-12 (주)효성조명,중소,경기지역본부,126.9885744,37.1861067
734,(주)수산중공업,환경 미화원,상용직,월급,1600000,경기도 화성시 양감면 정문송산로 260 수산중공업,중소,경기지역본부,126.9922436,37.1141443
735,(주)휴온스,직업 운동선수,계약직,월급,1076510,경기도 성남시 분당구 판교로 253 (삼평동) 판교이노밸리C동902호,대기업,경기동부지사,127.1012913,37.4034116
736,한국은행 경기본부,사무 보조원(공공기관),계약직,일급,69400,경기도 수원시 장안구 팔달로 217 (영화동),"공사,공공",경기지역본부,127.0095,37.2871083
737,(주)현대그린푸드,주방 보조원(일반 음식점),계약직,시급,9620,경기도 용인시 수지구 문인로 30 5층 현대그린푸드 (동천동),중소,충북지사,127.1001523,37.3340066
738,(주)코스메카코리아,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,충청북도 음성군 대소면 대금로196번길 17-12 (대풍리),중소,충북지사,127.4664533,36.9780836
739,에이치그린파워,자동차 부분품 조립·검사원,계약직,월급,2340000,충청북도 충주시 대소원면 기업도시1로 69 에이치그린파워,중소,충북지사,127.8276765,36.9972246
740,원광대학교의과대학병원,경영 기획 사무원,계약직,시급,9620,전라북도 익산시 무왕로 895 (신동),대기업,전북지사,126.9595793,35.9646389
741,한국식품산업클러스터진흥원,사무 보조원(공공기관),계약직,월급,2100000,전라북도 익산시 왕궁면 국가식품로 100 한국식품산업클러스터진흥원,"공사,공공",전북지사,127.083259,35.9801824
742,장한산업,단순 사상원(용접사상 제외-용접원구분),상용직,시급,9620,충청남도 서천군 장항읍 화송길 90 .,중소,전북지사,126.6753644,36.0109345
743,위드에이블,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,경상남도 함안군 칠원읍 유장길 433 (칠원읍),"협회,단체",경남지사,128.4797726,35.2996611
744,주식회사 한강산업,세탁원(다림질원),상용직,시급,9620,"제주특별자치도 제주시 애월읍 신엄8길 21 (신엄리), 제주특별자치도 제주시 신엄8길 21 한강산업",중소,제주지사,126.3681094,33.4696833
745,제주신화월드 행복공작소(주),조경 식재원,상용직,월급,2098000,제주특별자치도 서귀포시 안덕면 녹차분재로 217 녹차분재로 217,외국계,제주지사,126.2900611,33.2988579
746,한국피자헛 유한회사,주방 보조원(일반 음식점),계약직,시급,9620,서울특별시 영등포구 국회대로74길 4 (여의도동) 9~11층,대기업,서울남부지사,126.9206032,37.5305445
747,주식회사 씨브이파트너스,안마사,계약직,월급,1620000,서울특별시 금천구 시흥대로 479 5~10층 (독산동),중소,서울남부지사,126.8981835,37.4763503
748,주식회사 만나투게더,매장 정리원(매장 보조원),상용직,월급,1510000,서울특별시 구로구 경인로 661 (신도림동)101동 18층,중소,서울남부지사,126.8877039,37.5095178
749,애슐리퀸즈 종각역점,주방 보조원(일반 음식점),계약직,시급,9620,서울특별시 종로구 종로 51 (종로2가) 종로타워 지하1층 ,대기업,서울남부지사,126.9836385,37.5707534
750,본우리집밥 KBS신관여의도점,주방 보조원(일반 음식점),계약직,월급,1150000,서울특별시 영등포구 여의공원로 13 한국방송공사 1층(여의도동),중소,서울남부지사,126.9169394,37.5249816
751,인제대학교해운대백병원,의료 보조원,계약직,월급,1100000,부산광역시 해운대구 해운대로 875 (좌동),대기업,부산지역본부,129.182013,35.173443
752,삼성카드고객서비스,네일 아티스트(손톱 관리사),계약직,월급,1650000,서울특별시 구로구 새말로 97 서부금융센터 (구로동),중소,부산지역본부,126.8902633,37.5070143
753,T.S패션,섬유·의복 분야 단순 종사원,상용직,시급,9620,부산광역시 금정구 공단동로41번길 10 511호(금사동),개인,부산지역본부,129.1160446,35.2207853
754,경북대학교병원,기타 보건·의료 서비스 종사원,계약직,시급,9620,대구광역시 중구 동덕로 130 (삼덕동2가),중소,대구지역본부,128.604703,35.8662525
755,(주)디케이코리아,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,대구광역시 달서구 성서로71길 46 (이곡동),중소,대구지역본부,128.5024723,35.8497088
756,(주)유상엠엘에스,세탁원(다림질원),상용직,시급,9620,경상북도 고령군 장기공단1길 46 유상엠엘에스 (),중소,대구지역본부,128.2739126,35.7248851
757,근로복지공단 인천병원,병원 코디네이터,계약직,시급,9620,인천광역시 부평구 무네미로 446 (구산동) (),"공사,공공",인천지사,126.7536333,37.4767018
758,사단법인 행복나눔장애인복지협회 작업장,섬유·의복 분야 단순 종사원,상용직,시급,9620,인천광역시 부평구 마장로426번길 33 3층 302호(청천동),"협회,단체",인천지사,126.7060915,37.5163134
759,주식회사 티앤지랩,주방 보조원(일반 음식점),상용직,시급,9620,인천광역시 연수구 송도문화로 119 (송도동)B1106호(인천글로벌캠퍼스),중소,인천지사,126.6684875,37.3749282
760,광주센트럴병원,기타 보건·의료 서비스 종사원,상용직,시급,9620,광주광역시 광산구 수완로 6 광주센트럴병원 (신가동),중소,광주지역본부,126.82926,35.1854818
761,롯데컬처웍스(주) 롯데시네마 건대점,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9620,서울특별시 광진구 아차산로 272 (자양동) 2층,대기업,서울북부지사,127.0729962,37.5385583
762,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1174000,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,경기서부지사,127.0269076,37.4966324
763,엔백주식회사,총무 및 일반 사무원,상용직,연봉,25000000,경기도 과천시 별양상가1로 13 교보생명빌딩 5층 (별양동),중소,경기서부지사,126.9915713,37.427273
764,쿠팡풀필먼트서비스유한회사,기타 경영지원 서비스 관리자,계약직,월급,1080000,경기도 평택시 포승읍 하만호길 153 .,중소,경기서부지사,126.8546981,36.9505872
765,단국대학교의과대학부속병원,병원행정 사무원(원무),계약직,월급,1106500,충청남도 천안시 동남구 망향로 201 (안서동),중소,충남지사,127.172575,36.8415904
766,주식회사우진기업,자동차 부분품 조립·검사원,상용직,시급,9827,충청남도 서산시 성연면 신당1로 105-1 주식회사 우진기업,중소,충남지사,126.4787689,36.831707
767,(주)신우이엔지,아파트·빌라 경비원,계약직,월급,2400000,경기도 수원시 권선구 서둔로 188 2층  (서둔동),개인,충남지사,126.9804372,37.2685223
768,행복믿음 주식회사,음료 조리사(바리스타 포함),계약직,연봉,14000000,서울특별시 종로구 종로 26 (서린동),대기업,충남지사,126.9804525,37.5697097
769,(주)금창,자동차 부분품 조립·검사원,상용직,시급,9620,경상북도 영천시 본촌공단1길 9 (주)금창 (본촌동),중소,경북지사,128.9515439,35.9183803
770,주식회사 한숲푸드,조련사(공연)·마술사 등 기타 시각 및 공연 예술가,계약직,시급,9620,경상북도 포항시 북구 불종로 67-4 (여천동),개인,경북지사,129.3672424,36.0386188
771,(주) 아워홈LG이노텍구미2점,주방 보조원(일반 음식점),상용직,시급,9620,경상북도 구미시 옥계2공단로 221 1층 (구포동),대기업,경북지사,128.4137125,36.1276571
772,형택농장,농업 단순 종사원,상용직,시급,9620,경상북도 경주시 서면 사랏골길 57-4 형택농장,개인,경북지사,129.038025,35.8869225
773,(주)아워홈 영남영업소,식품 분야 단순 종사원,상용직,시급,9620,"경상남도 양산시 어곡공단1길 134 (어곡동, (주) 아워홈)",대기업,울산지사,129.0166757,35.3830775
774,행복믿음 주식회사,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1173500,서울특별시 종로구 종로 26 (서린동),대기업,서울지역본부,126.9804525,37.5697097
775,(주)씨제이이엔엠,사무 보조원(일반사업체),계약직,연봉,12012000,서울특별시 서초구 과천대로 870-13 (방배동),대기업,서울동부지사,126.988002,37.4690705
776,(주)해커스어학원,홈페이지 자료관리원(정보검색 포함),계약직,시급,11544,"서울특별시 서초구 강남대로61길 23 현대성우빌딩 1층,2층,지하 (서초동，현대성우주상복합아파트)",중소,서울동부지사,127.0243643,37.4982158
777,쿠팡 주식회사,환경·청소 관리자,계약직,월급,1220000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,127.0991124,37.5157873
778,하이디라오코리아(유),주방 보조원(일반 음식점),계약직,시급,9620,서울특별시 중구 을지로5길 19 23층(수하동),중소,서울동부지사,126.9841421,37.567011
779,서울아산병원,안마사,계약직,월급,1900000,서울특별시 송파구 올림픽로43길 88 서울아산병원 총무팀 (풍납동),대기업,서울동부지사,127.107935,37.5265762
780,(주)파리크라상 라그릴리아 현대시티몰 가든파이브점,음료 조리사(바리스타 포함),상용직,시급,9620,서울특별시 송파구 충민로 66 (문정동) 5층,대기업,서울동부지사,127.1249617,37.4776148
781,(주)현대그린푸드,식품 분야 단순 종사원,계약직,시급,9620,경기도 용인시 수지구 문인로 30 현대그린푸드 (동천동),대기업,서울동부지사,127.1001523,37.3340066
782,성남여자고등학교,사서,상용직,시급,9620,경기도 성남시 중원구 원터로94번길 6 (성남동),"공사,공공",경기동부지사,127.1447839,37.436006
783,쿠팡 주식회사,사무 보조원(일반사업체),계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,경기동부지사,127.0991124,37.5157873
784,쿠팡 주식회사,프로그래밍·웹·웹디자인·DB 강사,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,경기동부지사,127.0991124,37.5157873
785,쿠팡 주식회사,보험 심사원 및 사무원,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,경기동부지사,127.0991124,37.5157873
786,쿠팡 주식회사,영업 기획·관리·지원 사무원,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,경기동부지사,127.0991124,37.5157873
787,쿠팡 주식회사,각종 단체 및 기타 고객서비스 관리자,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,경기동부지사,127.0991124,37.5157873
788,(주)제이스타일코리아,주입·포장·상표부착기 등 기타 기계 조작원,계약직,시급,9620,서울특별시 중구 삼일대로6길 5 12층 (충무로2가),중소,경기지역본부,126.9893235,37.562547
789,주식회사 호림,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1010100,경기도 수원시 영통구 매영로 219-21 에이동 1층 1호(원천동),중소,경기지역본부,127.0649568,37.261592
790,행복한울 주식회사,세차원 및 운송장비 청소원,계약직,시급,9620,"서울특별시 중구 을지로 65 (을지로2가) (,SK텔레콤빌딩)",중소,부산지역본부,126.9851095,37.5664923
791,(주)영림언어평생교육지원연구소 연동지점,사무 보조원(일반사업체),상용직,시급,9620,제주특별자치도 제주시 연북로 76 한성빌딩 7층 (연동),중소,제주지사,126.4893872,33.4815322
792,한국해양교통안전공단,공공행정 사무원,상용직,월급,2020000,세종특별자치시  아름서길 27 선박안전기술공단 (아름동),"공사,공공",대전지역본부,127.2428834,36.5145073
793,삼성생명보험(주),마케팅·광고·홍보·상품기획 사무원,시간제,월급,1174000,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,충북지사,127.0269076,37.4966324
794,에스케이하이닉스시스템아이씨주식회사,화가 및 조각가,상용직,월급,1160100,충청북도 청주시 흥덕구 대신로 215 하이닉스 1캠퍼스 6층,대기업,충북지사,127.4345308,36.6528661
795,(주)강동오케익,생산·품질 사무원 및 관리원(음식료품),상용직,시급,9620,전라북도 전주시 덕진구 오신2길 24-21 성덕동 175-6번지 (주)강동오케익 (성덕동),중소,전북지사,127.0332793,35.8850918
796,임실영어체험학습센터,환경 미화원,상용직,월급,1167500,전라북도 임실군 운암면 임운로 1902 (쌍암리),"공사,공공",전북지사,127.1599738,35.6610282
797,(주)기픈샘,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,2010580,전라북도 순창군 팔덕면 태촌길 1-64 (덕천리),중소,전북지사,127.086868,35.3750822
798,인제대학교,사무 보조원(일반사업체),계약직,시급,9620,경상남도 김해시 인제로 197 (어방동),중소,경남지사,128.9026673,35.2487277
799,인제대학교 산학협력단,사무 보조원(일반사업체),계약직,시급,9620,경상남도 김해시 인제로 197 인제대학교 산학협력단 (어방동),개인,경남지사,128.9026673,35.2487277
800,토요코인 창원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,10000,경상남도 창원시 성산구 중앙대로 93 (중앙동),대기업,경남지사,128.6788936,35.2232893
801,용현농협콩행복나눔,기타 식품가공 종사원,시간제,시급,9620,경상남도 사천시 용현면 구월길 481 (송지리) ,중소,경남지사,128.0657382,35.0151068
802,클린하나로(주),세탁원(다림질원),상용직,시급,9620,제주특별자치도 제주시 조천읍 조천10길 6 -,중소,제주지사,126.637409,33.5355658
803,한화투자증권주식회사,사무 보조원(일반사업체),계약직,월급,2337660,"서울특별시 영등포구 여의대로 56 (여의도동,한화증권빌딩) (여의도동)",중소,서울남부지사,126.9228806,37.524059
804,LG전자(주),기타 전자 부품·제품 조립·검사원,상용직,연봉,38200000,서울특별시 영등포구 여의대로 128 (여의도동),대기업,서울남부지사,126.9292075,37.5279851
805,의)성삼의료재단미즈메디병원,사무 보조원(일반사업체),시간제,시급,9620,"서울특별시 강서구 강서로 295 (내발산동,미즈메디병원)",중소,서울남부지사,126.8359357,37.5522178
806,(주)제니엘플러스,음료 조리사(바리스타 포함),계약직,월급,759980,서울특별시 영등포구 당산로41길 11 W동 1403호 (당산동4가. SK V1센터),개인,서울남부지사,126.8983704,37.5308119
807,장애청년교육문화 휠 사회적 협동조합,사무 보조원(일반사업체),시간제,시급,9620,서울특별시 구로구 공원로 47 (구로동) 206호,"협회,단체",서울남부지사,126.8896319,37.5010842
808,효드림데이케어센터,시설 요양보호사(노인요양사),상용직,월급,2010580,"서울특별시 관악구 관악로 111 2층(봉천동, 송호빌딩)",개인,서울남부지사,126.9524471,37.4750099
809,한국해양수산연수원,사무 보조원(공공기관),계약직,월급,2011000,부산광역시 영도구 해양로 367 (동삼동),"공사,공공",부산지역본부,129.0765407,35.0773131
810,편한방문요양센터,총무 및 일반 사무원,상용직,월급,2100000,부산광역시 영도구 영도새싹길 20 (신선동1가),중소,부산지역본부,129.045243,35.0901702
811,매스커피 칠곡3지구점,매장 정리원(매장 보조원),상용직,시급,9620,대구광역시 북구 학정로 415 110호(동천동),개인,대구지역본부,128.5629948,35.9418383
812,신용보증기금 ,사무 보조원(공공기관),계약직,시급,9620,인천광역시 남동구 구월동 1456 신용보증기금 4층,"공사,공공",인천지사,126.7010175,37.4462323
813,더블유여성병원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,광주광역시 광산구 임방울대로 331 9층  총무부,중소,광주지역본부,126.8231139,35.189681
814,(주)예당티앤피,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,전라남도 담양군 금성면 금성공단길 43 주식회사 예당 T&P,중소,광주지역본부,127.0400692,35.3545204
816,주식회사 그린산업,세탁원(다림질원),상용직,시급,9620,"충청남도 예산군 덕산면 온천단지3로 45-7 (사동리), 스파캐슬 내",중소,충남지사,126.656475,36.693993
817,주식회사 원익큐엔씨,세차원 및 운송장비 청소원,상용직,시급,9620,경상북도 구미시 옥계2공단로 117 (구포동),중소,경북지사,128.4110536,36.1193424
818,에스포항병원,사무 보조원(일반사업체),상용직,시급,9620,경상북도 포항시 남구 희망대로 352 에스포항병원 (이동),대기업,경북지사,129.3314538,36.0348843
819,(주)지앤비시스템,주차 관리·안내원,계약직,월급,2282500,서울특별시 영등포구 국제금융로8길 27-8 3층,중소,경북지사,126.9284169,37.5194608
820,(사)에스디워크 동행,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,경기도 파주시 교하로 871 (문발동),"협회,단체",경기북부지사,126.7021486,37.725177
821,한국은행 울산본부,사무 보조원(공공기관),계약직,일급,69400,울산광역시 남구 돋질로 52 (신정동),"공사,공공",울산지사,129.3119182,35.5374082
822,주식회사 부일기획,모니터 요원,계약직,시급,9620,"부산광역시 해운대구 센텀7로 6 201호, 202호, 203호(우동)",중소,부산직업능력개발원,129.1249227,35.1734366
823,보령제약(주),사무 보조원(일반사업체),계약직,월급,980000,서울특별시 종로구 창경궁로 136 (원남동),중소,서울지역본부,126.9980013,37.5745122
824,주식회사현대백화점신촌점,네일 아티스트(손톱 관리사),상용직,월급,2000000,서울특별시 서대문구 신촌로 83 (창천동) 현대백화점신촌점,대기업,서울지역본부,126.9358309,37.5560846
825,주식회사현대백화점신촌점,주방 보조원(일반 음식점),계약직,시급,9700,서울특별시 서대문구 신촌로 83 (창천동) 현대백화점신촌점,대기업,서울지역본부,126.9358309,37.5560846
826,은평늘봄장애인자립생활센터,환경 미화원,계약직,시급,9620,"서울특별시 은평구 통일로 671 2층 201호 202호 (녹번동, 오피스텔수안)",중소,서울지역본부,126.9332315,37.6063731
827,한국생명존중희망재단,협회·회원단체 사무원,상용직,월급,2047000,"서울특별시 중구 을지로 6 , 1501호","협회,단체",서울지역본부,126.9792023,37.5653757
828,(주)한섬,매장 정리원(매장 보조원),계약직,시급,9620,서울특별시 강남구 도산대로 523 (청담동) 한섬빌딩,대기업,서울동부지사,127.0507225,37.52498
829,(주)한섬,경영 기획 사무원,계약직,시급,9620,서울특별시 강남구 도산대로 523 (청담동) 한섬빌딩,대기업,서울동부지사,127.0507225,37.52498
830,쿠팡 주식회사,총무 및 일반 사무원,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,127.0991124,37.5157873
831,쿠팡 주식회사,교육·훈련 사무원,계약직,월급,2100000,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,127.0991124,37.5157873
832,메가스터디교육(주),매장 정리원(매장 보조원),계약직,월급,1000000,"서울특별시 서초구 효령로 321 (서초동, 덕원빌딩) (서초동)",대기업,서울동부지사,127.0191855,37.4861335
833,쿠팡풀필먼트서비스유한회사,마케팅·광고·홍보·상품기획 사무원,계약직,월급,1080000,경기도 평택시 포승읍 하만호길 153 .,중소,서울동부지사,126.8546981,36.9505872
834,마스턴투자운용(주),환경 미화원,계약직,월급,1200000,"서울특별시 서초구 강남대로 465 A동 21층(서초동, 강남교보타워) (서초동)",중소,서울동부지사,127.0241492,37.5038061
835,(주)동해식품,식품 분야 단순 종사원,상용직,월급,2200000,경기도 광주시 광남안로 29-10 (주)동해식품 (태전동),중소,경기동부지사,127.2222749,37.3917823
836,(주)우린,물류 사무원(물류 관리사),상용직,월급,2100000,경기도 광주시 도척면 도척로 401-82 주식회사 우린,중소,경기동부지사,127.3406422,37.3137533
837,(주)동구밭,화장품·비누제품 생산기계 조작원,상용직,월급,1005290,"경기도 하남시 미사강변서로 25 FB329호, FB330호, FB331호, FB332호, (풍산동)",중소,경기동부지사,127.1828084,37.55266
839,(주)현대캐터링시스템,주방 보조원(일반 음식점),계약직,시급,9620,경기도 성남시 분당구 야탑로 98 2층 (주)현대캐터링시스템 (야탑동),중소,경기동부지사,127.1297019,37.4096483
840,(주)캠프리본,섬유·의복 분야 단순 종사원,상용직,월급,1005290,경기도 하남시 하남대로 947 하남테크노밸리 U1센터 A동 1010호,중소,경기동부지사,127.1936317,37.545888
841,가온브로드밴드(주),사무 보조원(일반사업체),계약직,시급,10000,경기도 성남시 분당구 성남대로 884-3 4층  (야탑동),중소,경기동부지사,127.1292611,37.4087796
844,(주)광진산업,펄프·종이 제조장치 조작원,계약직,시급,9620,충청남도 금산군 추부면 추풍로 146 (장대리),중소,대전지역본부,127.4809855,36.1872329
845,신양중학교,환경 미화원,계약직,시급,12030,서울특별시 광진구 자양강변길 73 (자양동),"공사,공공",서울북부지사,127.0634763,37.5335768
846,착한삼계탕,주방 보조원(일반 음식점),상용직,시급,9620,강원도 원주시 감영길 37 (중앙동),개인,강원지사,127.9514387,37.3482561
847,호박꽃필무렵,주방 보조원(일반 음식점),상용직,시급,10000,강원도 원주시 지정면 월송석화로 496 1층,개인,강원지사,127.8411982,37.4066107
848,에스케이머티리얼즈에어플러스 주식회사 청주1공장,사무 보조원(일반사업체),계약직,시급,9620,충청북도 청주시 흥덕구 2순환로894번길 63 (외북동),대기업,충북지사,127.4256516,36.6582768
850,농업회사법인 파인에이플러스 주식회사,일반 음식점 서빙원,시간제,시급,9620,경상남도 거제시 둔덕면 청마로 206 (거림리),중소,경남지사,128.5126245,34.856712
851,(주)한국시세이도,음료 조리사(바리스타 포함),시간제,시급,9620,서울특별시 강남구 강남대로 298 (역삼동) 8층 (주)한국시세이도,중소,서울남부지사,127.0319184,37.4899216
852,(학)일송학원한림대성심병원,병원행정 사무원(원무),상용직,월급,1050000,경기도 안양시 동안구 평촌동 896-1,대기업,서울남부지사,126.9628019,37.3918567
853,빅픽처인터렉티브,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1200000,서울특별시 금천구 두산로9길 31 (독산동),중소,서울남부지사,126.892525,37.47183
854,성진하니콤,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,경상북도 칠곡군 기산면 죽전1길 22-7 성진하니콤,개인,대구지역본부,128.3847235,35.9936737
855,샤인,기타 기계 조립·검사원,상용직,시급,9620,인천광역시 미추홀구 염전로 336 501호(주안동),개인,인천지사,126.6775307,37.4702445
856,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1174000,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,광주지역본부,127.0269076,37.4966324
857,쿠팡풀필먼트서비스유한회사,기타 텔레마케터,계약직,월급,1080000,경기도 평택시 포승읍 하만호길 153 .,중소,광주지역본부,126.8546981,36.9505872
858,올바름,식품 분야 단순 종사원,상용직,시급,9620,전라남도 장성군 동화면 금강산로 236 .,중소,광주지역본부,126.7224094,35.2594726
859,삼성생명보험(주),사무 보조원(일반사업체),계약직,월급,1174000,"서울특별시 서초구 서초대로74길 11 (서초동, 삼성전자 서초사옥) (서초동)",중소,대전지역본부,127.0269076,37.4966324
860,주식회사 대연 서울지사,환경 미화원,계약직,월급,1020000,서울특별시 영등포구 경인로 775 (문래동3가),대기업,서울북부지사,126.8975806,37.5147471
862,(주)현테크,자동차 부분품 조립·검사원,상용직,시급,9620,충청남도 아산시 둔포면 아산밸리서로 70-11 (주)현테크,중소,충남지사,127.0604208,36.9318674
863,(주)아름다운비행,음료 조리사(바리스타 포함),상용직,월급,2020000,경기도 양주시 남면 삼육사로 249-43 579-8,중소,경기북부지사,126.9853763,37.9030637
864,오에스(주),기계·금속 분야 단순 종사원,상용직,시급,9620,울산광역시 북구 모듈화산업로 242  (연암동),중소,울산지사,129.3749567,35.5835814
865,한국교통안전공단,사무 보조원(공공기관),계약직,시급,9620,서울특별시 마포구 월드컵로 220 한국교통안전공단 서울본부 3층 (성산동),대기업,울산지사,126.9006165,37.5672752
